name,url,type,aliases,name_zh_tw,name_zh_cn,aliases_zh_tw,aliases_zh_cn
sucking_ooze,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor9png_combined.webp,minor,,吮物黏液,吮物黏液
terror_turns_to_madness,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor7png_combined.webp,minor,,恐懼生瘋狂,恐惧生疯狂
treacherous_waterways,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor4png_combined.webp,minor,,驚濤駭浪,惊涛骇浪
flow_downriver_blow_downwind,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor3png_combined.webp,minor,,順流而下，順風而行,顺流而下，顺风而行
weep_for_what_is_lost,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor2png_combined.webp,minor,,哀悼逝去之物,哀悼逝去之物
roiling_bog_and_snagging_thorn,https://suisoko.com/Minor_Power_Cards/NI/Roiling_Bog_and_Snagging_Thorn_combined.webp,minor,,洶湧的沼澤，撓人的棘刺,汹涌的沼泽，挠人的棘刺
voracious_growth,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor1png_combined.webp,minor,,漫天生長,漫天生长
rouse_the_trees_and_stones,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor10png_combined.webp,minor,,召集樹木與岩石,召集树木与岩石
encompassing_ward,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor25png_combined.webp,minor,,防禦結界,防御结界
song_of_sanctity,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor6png_combined.webp,minor,,聖潔頌歌,圣洁颂歌
uncanny_melting,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor4png_combined.webp,minor,,詭異溶解,诡异溶解
steam_vents,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor5png_combined.webp,minor,,蒸氣噴口,蒸气喷口
veil_the_nights_hunt,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor3png_combined.webp,minor,,隱祕夜襲,隐秘夜袭
elemental_boon,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor26png_combined.webp,minor,,元素的恩惠,元素的恩惠
devouring_ants,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor29png_combined.webp,minor,,螞蟻雄兵,蚂蚁雄兵
dark_and_tangled_woods,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor31png_combined.webp,minor,,黑暗密林,黑暗密林
natures_resilience,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor16png_combined.webp,minor,,自然的強韌,自然的强韧
visions_of_fiery_doom,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor2png_combined.webp,minor,,預見祝融,预见祝融
pull_beneath_the_hungry_earth,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor15png_combined.webp,minor,,地表大口吸,地表大口吸
call_of_the_dahan_ways,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor36png_combined.webp,minor,,達漢文明的呼喚,达汉文明的呼唤
call_to_bloodshed,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor35png_combined.webp,minor,,血戰的呼喚,血战的呼唤
call_to_migrate,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor33png_combined.webp,minor,,遷徙的呼喚,迁徙的呼唤
call_to_tend,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor32png_combined.webp,minor,,照護的呼喚,照护的呼唤
quicken_the_earths_struggles,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor13png_combined.webp,minor,,地靈挺身,地灵挺身
delusions_of_danger,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor30png_combined.webp,minor,,被害妄想,被害妄想
drought,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor27png_combined.webp,minor,,旱災,旱灾
entrancing_apparitions,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor23png_combined.webp,minor,,迷人幽靈,迷人幽灵
purifying_flame,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor14png_combined.webp,minor,,淨化之火,净化之火
inflame_the_fires_of_life,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor31png_combined.webp,minor,,怒火上澆油,怒火上浇油
fire_in_the_sky,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor30png_combined.webp,minor,,天火,天火
fleshrot_fever,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor29png_combined.webp,minor,,融肌症,融肌症
guardian_serpents,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor27png_combined.webp,minor,,守護靈蛇,守护灵蛇
infested_aquifers,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor25png_combined.webp,minor,,地下水毒素,地下水毒素
poisoned_dew,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor24png_combined.webp,minor,,毒露,毒露
prowling_panthers,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor22png_combined.webp,minor,,獵豹潛巡,猎豹潜巡
renewing_rain,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor21png_combined.webp,minor,,復甦之雨,复苏之雨
rites_of_the_lands_rejection,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor20png_combined.webp,minor,,退敵儀式,退敌仪式
pact_of_the_joined_hunt,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor19png_combined.webp,minor,,狩獵盟約,狩猎盟约
razorsharp_undergrowth,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor18png_combined.webp,minor,,銳葉灌木叢,锐叶灌木丛
scour_the_land,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor16png_combined.webp,minor,,磨砂,磨砂
sky_stretches_to_shore,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor15png_combined.webp,minor,,海天包圍網,海天包围网
absorb_corruption,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor13png_combined.webp,minor,,吸收潰爛,吸收溃烂
call_to_trade,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor9png_combined.webp,minor,,貿易的呼喚,贸易的呼唤
confounding_mists,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor8png_combined.webp,minor,,霧中迷途,雾中迷途
cycles_of_time_and_tide,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor7png_combined.webp,minor,,光陰與潮汐之輪,光阴与潮汐之轮
disorienting_landscape,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor6png_combined.webp,minor,,目眩光景,目眩光景
elusive_ambushes,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor5png_combined.webp,minor,,神出鬼沒,神出鬼没
tormenting_rotflies,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor4png_combined.webp,minor,,虐人瘴蠅,虐人瘴蝇
teeming_rivers,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor2png_combined.webp,minor,,豐饒之河,丰饶之河
spur_on_with_words_of_fire,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor1png_combined.webp,minor,,斥聲激勵,斥声激励
bats_scout_for_raids_by_darkness,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor32png_combined.webp,minor,,蝙蝠為夜襲探路,蝙蝠为夜袭探路
birds_cry_warning,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor31png_combined.webp,minor,,鳥兒示警,鸟儿示警
blood_draws_predators,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor30png_combined.webp,minor,,鮮血招來掠食者,鲜血招来掠食者
desiccating_winds,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor27png_combined.webp,minor,,焚風,焚风
dry_wood_explodes_in_smoldering_splinters,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor26png_combined.webp,minor,,枯木爆破為燃燒的利刺,枯木爆破为燃烧的利刺
entrap_the_forces_of_corruption,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor24png_combined.webp,minor,,圍捕腐敗能量,围捕腐败能量
domesticated_animals_go_berserk,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor23png_combined.webp,minor,,牲口發狂,牲口发狂
dire_metamorphosis,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor22png_combined.webp,minor,,劇裂變態,剧裂变态
skies_herald_the_season_of_return,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor21png_combined.webp,minor,,天空預告了回歸的季節,天空预告了回归的季节
gift_of_twinned_days,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor20png_combined.webp,minor,,孿生世界的禮贈,孪生世界的礼赠
haunted_by_primal_memories,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor19png_combined.webp,minor,,上古回憶之魂騷動,上古回忆之魂骚动
like_calls_to_like,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor18png_combined.webp,minor,,物以類聚,物以类聚
unquenchable_flames,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor17png_combined.webp,minor,,不滅烈焱,不灭烈焱
renewing_boon,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor14png_combined.webp,minor,,復生恩惠,复生恩惠
scream_disease_into_the_wind,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor13png_combined.webp,minor,,向風中噴射疾病,向风中喷射疾病
set_them_on_an_evertwisting_trail,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor11png_combined.webp,minor,,領他們入百變小徑,领他们入百变小径
sunsets_fire_flows_across_the_land,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor8png_combined.webp,minor,,晚霞之火覆蓋大地,晚霞之火覆盖大地
the_shore_seethes_with_hatred,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor6png_combined.webp,minor,,義憤海岸,义愤海岸
thriving_chokefungus,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor5png_combined.webp,minor,,真菌萋萋,真菌萋萋
favor_of_the_sun_and_starlit_dark,https://suisoko.com/Minor_Power_Cards/JE/JECards300pxiJEMinor1png_combined.webp,minor,,驕陽與星光的恩寵,骄阳与星光的恩宠
the_trees_and_stones_speak_of_war,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor6png_combined.webp,major,,樹木岩石預見了戰爭,树木岩石预见了战争
entwined_power,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor18png_combined.webp,major,,靈子糾纏,灵子纠缠
flow_like_water_reach_like_air,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor13png_combined.webp,major,,靈活如水，迅疾如風,灵活如水，迅疾如风
savage_transformation,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor10png_combined.webp,major,,獸化,兽化
tigers_hunting,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor8png_combined.webp,major,,猛虎狩獵,猛虎狩猎
unleash_a_torrent_of_the_selfs_own_essence,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor18png_combined.webp,major,,能量衝擊,能量冲击
bargains_of_power_and_protection,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor17png_combined.webp,major,,力與守護的協議,力与守护的协议
bargain_of_coursing_paths,https://suisoko.com/Major_Power_Cards/NI/NIMajor12png_combined.webp,major,,打通捷徑的協議,打通捷径的协议
bombard_with_boulders_and_stinging_seeds,https://suisoko.com/Major_Power_Cards/NI/NIMajor11png_combined.webp,major,,尖芽和巨石從天而降,尖芽和巨石从天而降
poisoned_land,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor12png_combined.webp,major,,劇毒地帶,剧毒地带
powerstorm,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor11png_combined.webp,major,,力量風暴,力量风暴
the_jungle_hungers,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor8png_combined.webp,major,,叢林反噬,丛林反噬
vigor_of_the_breaking_dawn,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor3png_combined.webp,major,,拂曉出擊,拂晓出击
vengeance_of_the_dead,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor4png_combined.webp,major,,亡者尋仇,亡者寻仇
wrap_in_wings_of_sunlight,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor1png_combined.webp,major,,日光羽翼裹身,日光羽翼裹身
winds_of_rust_and_atrophy,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor2png_combined.webp,major,,乾涸蝕物之風,干涸蚀物之风
infinite_vitality,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor16png_combined.webp,major,,不滅生息,不灭生息
pentup_calamity,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor12png_combined.webp,major,,積壓的禍根,积压的祸根
pyroclastic_flow,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor11png_combined.webp,major,,火山碎屑流,火山碎屑流
smothering_infestation,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor3png_combined.webp,major,,疫源蔽日,疫源蔽日
angry_bears,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor21png_combined.webp,major,,憤怒的熊群,愤怒的熊群
vanish_softly_away_forgotten_by_all,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor19png_combined.webp,major,,緩緩逝去直到被所有人遺忘,缓缓逝去直到被所有人遗忘
settle_into_huntinggrounds,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor15png_combined.webp,major,,移居狩獵場,移居狩猎场
voice_of_command,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor13png_combined.webp,major,,號令之聲,号令之声
stormswath,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor9png_combined.webp,major,,暴風帶,暴风带
sleep_and_never_waken,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor6png_combined.webp,major,,一睡不醒,一睡不醒
trees_radiate_celestial_brilliance,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor4png_combined.webp,major,,森林散發宇宙奧祕,森林散发宇宙奥秘
thickets_erupt_with_every_touch_of_breeze,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor3png_combined.webp,major,,微風起灌木迸發,微风起灌木迸发
flocking_redtalons,https://suisoko.com/Major_Power_Cards/NI/NIMajor9png_combined.webp,major,,血色利爪群,血色利爪群
ravaged_undergrowth_slithers_back_to_life,https://suisoko.com/Major_Power_Cards/NI/NIMajor5png_combined.webp,major,,草木甦生,草木苏生
transformative_sacrifice,https://suisoko.com/Major_Power_Cards/NI/NIMajor2png_combined.webp,major,,從犧牲中蛻變,从牺牲中蜕变
accelerated_rot,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor22png_combined.webp,major,,高速分解,高速分解
terrifying_nightmares,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor9png_combined.webp,major,,驚魂駭魘,惊魂骇魇
paralyzing_fright,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor14png_combined.webp,major,,恐懼壓身,恐惧压身
the_land_thrashes_in_furious_pain,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor7png_combined.webp,major,,痛苦翻騰的大地,痛苦翻腾的大地
indomitable_claim,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor17png_combined.webp,major,,不屈之邑,不屈之邑
mists_of_oblivion,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor15png_combined.webp,major,,湮散之霧,湮散之雾
dissolve_the_bonds_of_kinship,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor19png_combined.webp,major,,挑撥離間,挑拨离间
strangling_firevine,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor21png_combined.webp,major,,絞人裂藤,绞人裂藤
bloodwrack_plague,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor20png_combined.webp,major,,血瘟,血瘟
death_falls_gently_from_open_blossoms,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor18png_combined.webp,major,,"盛開的花朵,散落的死亡","盛开的花朵,散落的死亡"
grant_hatred_a_ravenous_form,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor16png_combined.webp,major,,貪婪復仇者,贪婪复仇者
insatiable_hunger_of_the_swarm,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor15png_combined.webp,major,,飢餓蟲群,饥饿虫群
instruments_of_their_own_ruin,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor14png_combined.webp,major,,吹奏自相殘殺的號角,吹奏自相残杀的号角
unrelenting_growth,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor7png_combined.webp,major,,漫生如火,漫生如火
sweep_into_the_sea,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor5png_combined.webp,major,,橫掃入海,横扫入海
unlock_the_gates_of_deepest_power,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor1png_combined.webp,major,,釋放深沉潛藏之力,释放深沉潜藏之力
forests_of_living_obsidian,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor24png_combined.webp,major,,黑耀石森林,黑耀石森林
infestation_of_venomous_spiders,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor23png_combined.webp,major,,毒蜘蛛入侵,毒蜘蛛入侵
walls_of_rock_and_thorn,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor14png_combined.webp,major,,荊棘巨石牆,荆棘巨石墙
the_wounded_wild_turns_on_its_assailants,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor11png_combined.webp,major,,傷野反撲,伤野反扑
utter_a_curse_of_dread_and_bone,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor7png_combined.webp,major,,傾訴白骨和慌憂的詛咒,倾诉白骨和慌忧的诅咒
weave_together_the_fabric_of_place,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor5png_combined.webp,major,,編織名為大地之布帛,编织名为大地之布帛
melt_earth_into_quicksand,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor2png_combined.webp,major,,土壤流沙化,土壤流沙化
inspire_the_release_of_stolen_lands,https://suisoko.com/Major_Power_Cards/NI/NIMajor7png_combined.webp,major,,鼓動入侵者地歸原主,鼓动入侵者地归原主
plague_ships_sail_to_distant_ports,https://suisoko.com/Major_Power_Cards/NI/NIMajor6png_combined.webp,major,,瘟疫乘帆遠航,瘟疫乘帆远航
solidify_echoes_of_majesty_past,https://suisoko.com/Major_Power_Cards/NI/NIMajor3png_combined.webp,major,,過往榮光的清晰倒影,过往荣光的清晰倒影
cleansing_floods,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor20png_combined.webp,major,,清洗淨化之洪,清洗净化之洪
pillar_of_living_flame,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor13png_combined.webp,major,,通天裂焰,通天裂焰
blazing_renewal,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor21png_combined.webp,major,,浴火重生,浴火重生
sea_monsters,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor9png_combined.webp,major,,海怪軍團,海怪军团
twisted_flowers_murmur_ultimatums,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor2png_combined.webp,major,,魔花輕聲訴說威脅,魔花轻声诉说威胁
focus_the_lands_anguish,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor20png_combined.webp,major,,土地悲痛集於此,土地悲痛集于此
spill_bitterness_into_the_earth,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor8png_combined.webp,major,,吐苦水於土地,吐苦水于土地
unearth_a_beast_of_wrathful_stone,https://suisoko.com/Major_Power_Cards/NI/NIMajor1png_combined.webp,major,,召喚嗔怒石獸,召唤嗔怒石兽
talons_of_lightning,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor10png_combined.webp,major,,雷霆利爪,雷霆利爪
tsunami,https://suisoko.com/Major_Power_Cards/Base/HCards300pxiHMajor5png_combined.webp,major,,大海嘯,大海啸
manifest_incarnation,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor4png_combined.webp,major,,化身下凡,化身下凡
dream_of_the_untouched_land,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor22png_combined.webp,major,,美麗新世界,美丽新世界
transform_to_a_murderous_darkness,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor16png_combined.webp,major,,化做奪命黑闇,化做夺命黑暗
irresistible_call,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor12png_combined.webp,major,,無法抗拒的召喚,无法抗拒的召唤
rumbling_earthquakes,https://suisoko.com/Major_Power_Cards/NI/NIMajor4png_combined.webp,major,,轟隆大地震,轰隆大地震
fire_and_flood,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor17png_combined.webp,major,,裂火與洪流,裂火与洪流
exaltation_of_the_incandescent_sky,https://suisoko.com/Major_Power_Cards/NI/NIMajor10png_combined.webp,major,,熾天喜樂,炽天喜乐
fragments_of_yesteryear,https://suisoko.com/Major_Power_Cards/NI/NIMajor8png_combined.webp,major,,往日的碎片,往日的碎片
volcanic_eruption,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor6png_combined.webp,major,,火山爆發,火山爆发
draw_towards_a_consuming_void,https://suisoko.com/Major_Power_Cards/JE/JECards300pxiJEMajor10png_combined.webp,major,,虛空吞食天地,虚空吞食天地
cast_down_into_the_briny_deep,https://suisoko.com/Major_Power_Cards/BnC/BnCCards300pxiBnCMajor19png_combined.webp,major,,沒入深邃無光之海,没入深邃无光之海
slave_rebellion,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent1png_combined.webp,event,,奴隸起義,奴隶起义
years_of_little_rain,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent26png_combined.webp,event,,無雨之年,无雨之年
farmers_seek_the_dahan_for_aid,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent25png_combined.webp,event,,農民向達漢人求援,农民向达汉人求援
new_species_spread,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent24png_combined.webp,event,,外來種入侵,外来种入侵
war_touches_the_islands_shores,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent23png_combined.webp,event,,戰火登岸,战火登岸
sacred_sites_under_threat,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent22png_combined.webp,event,,聖域危機,圣域危机
outpaced,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent21png_combined.webp,event,,快速成長,快速成长
missionaries_arrive,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent20png_combined.webp,event,,傳教土登陸,传教土登陆
a_strange_madness_among_the_beasts,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent19png_combined.webp,event,,野生動物異常發狂,野生动物异常发狂
rising_interest_in_the_island,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent11png_combined.webp,event,,高漲的好奇心,高涨的好奇心
lesser_spirits_imperiled,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent30png_combined.webp,event,,下級精靈遇上危險,下级精灵遇上危险
remnants_of_a_spirits_heart,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent29png_combined.webp,event,,精靈之心的碎片,精灵之心的碎片
numinous_crisis,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent28png_combined.webp,event,,靈性危機,灵性危机
hardworking_settlers,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent27png_combined.webp,event,,勤勞的新移民,勤劳的新移民
dahan_trade_with_the_invaders,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent26png_combined.webp,event,,達漢人和入侵者交易,达汉人和入侵者交易
lifes_balance_tilts,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent25png_combined.webp,event,,被破壞的平衡,被破坏的平衡
ethereal_conjunction,https://suisoko.com/Events_Cards/NI/NIEvent8png_combined.webp,event,,天界接觸,天界接触
faroff_wars_touch_the_island,https://suisoko.com/Events_Cards/NI/NIEvent7png_combined.webp,event,,島嶼受遠方戰火波及,岛屿受远方战火波及
visions_out_of_time,https://suisoko.com/Events_Cards/NI/NIEvent6png_combined.webp,event,,未來的景色,未来的景色
putting_down_roots,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent10png_combined.webp,event,the_center_crumbles,建立家園,建立家园,内地崩潰,内地崩溃
search_for_new_lands,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent9png_combined.webp,event,devastated_shores,尋找新天地,寻找新天地,被毀滅的海岸,被毁灭的海岸
invaders_surge_inland,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent8png_combined.webp,event,widening_destruction,入侵者大舉湧入內陸,入侵者大举涌入内陆,人禍加劇,人祸加剧
tightknit_communities,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent7png_combined.webp,event,blight_spreads,和諧社會,和谐社会,傷害漫延,伤害漫延
wellprepared_explorers,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent6png_combined.webp,event,blight_spreads,有備而來的探險家,有备而来的探险家,傷害漫延,伤害漫延
population_rises,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent5png_combined.webp,event,power_fades,人口成長,人口成长,力量衰減,力量衰减
urban_development,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent4png_combined.webp,event,festering_pits_of_blight,都市開發,都市开发,遺爛的垃圾坑,遗烂的垃圾坑
heavy_farming,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent3png_combined.webp,event,overcrowded_cities,集約農業,集约农业,都市人口爆炸,都市人口爆炸
promising_farmland,https://suisoko.com/Events_Cards/BnC/BnCCards300pxiBnCEvent2png_combined.webp,event,new_cash_crops_take_hold,潛在的田地,潜在的田地,新經濟作物崛起,新经济作物崛起
the_frontier_calls,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent19png_combined.webp,event,selfsacrifice_buys_time,邊境的呼喚,边境的呼唤,犧牲自己，爭取時間,牺牲自己，争取时间
seek_new_farmland,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent18png_combined.webp,event,voracious_consumption,找尋新耕地,找寻新耕地,過度開發,过度开发
gradual_corruption,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent17png_combined.webp,event,ravaged_wilderness,日漸腐敗的人們,日渐腐败的人们,被摧殘的生態,被摧残的生态
fortuneseekers,https://suisoko.com/Events_Cards/JE/JECards300pxiJEEvent16png_combined.webp,event,the_lands_bounty_exhausted;the_land’s_bounty_exhausted,富貴險中求,富贵险中求,恩典不再,恩典不再
